"Time (s),""Acceleration x (m/s^2)"",""Acceleration y (m/s^2)"",""Acceleration z (m/s^2)"",""Absolute acceleration (m/s^2)"""
"8.544814517E0,5.931091309E-2,-5.589141846E-1,5.651260376E0,5.679141369E0"
"8.548720767E0,9.762573242E-2,-5.397644043E-1,5.191574097E0,5.220471051E0"
"8.552627017E0,5.931091309E-2,-5.972290039E-1,4.885116577E0,4.921845613E0"
"8.556533267E0,1.167755127E-1,-6.546783447E-1,4.712722778E0,4.759411333E0"
"8.560439517E0,1.550903320E-1,-6.929931641E-1,4.597808838E0,4.652326154E0"
"8.564376284E0,1.550903320E-1,-6.929931641E-1,4.636108398E0,4.690180553E0"
"8.568282534E0,2.891540527E-1,-5.972290039E-1,4.636108398E0,4.683352819E0"
"8.572188784E0,4.806976318E-1,-5.780639648E-1,4.502044678E0,4.564387630E0"
"8.576095034E0,5.573120117E-1,-7.312927246E-1,4.272201538E0,4.370021935E0"
"8.580001284E0,5.573120117E-1,-7.887573242E-1,3.831665039E0,3.951505000E0"
"8.583907534E0,5.381622314E-1,-7.121429443E-1,3.371978760E0,3.488123696E0"
"8.587813784E0,3.657684326E-1,-6.738433838E-1,3.103820801E0,3.197116672E0"
"8.591750552E0,3.274688721E-1,-5.397644043E-1,2.969741821E0,3.036107370E0"
"8.595656802E0,3.657684326E-1,-4.440002441E-1,3.142135620E0,3.194360502E0"
"8.599563052E0,3.274688721E-1,-4.440002441E-1,3.352813721E0,3.397901106E0"
"8.603469302E0,2.700042725E-1,-5.397644043E-1,3.640121460E0,3.689814652E0"
"8.607375552E0,3.083190918E-1,-7.121429443E-1,3.850814819E0,3.928228991E0"
"8.611281802E0,3.274688721E-1,-9.036865234E-1,3.812500000E0,3.931798754E0"
"8.615432192E0,2.700042725E-1,-1.056915283E0,4.023193359E0,4.168459791E0"
"8.619094302E0,1.550903320E-1,-1.152679443E0,4.636108398E0,4.779772379E0"
"8.623000552E0,5.931091309E-2,-1.229293823E0,5.459716797E0,5.596712302E0"
"8.626937319E0,-1.130676270E-1,-1.229293823E0,6.264175415E0,6.384656704E0"
"8.630843569E0,-2.662963867E-1,-1.210144043E0,6.877090454E0,6.987827666E0"
"8.634749819E0,-4.578399658E-1,-1.133529663E0,7.394226074E0,7.494603803E0"
"8.638656069E0,-6.685180664E-1,-1.076065063E0,7.758148193E0,7.860896629E0"
"8.642562319E0,-9.175262451E-1,-1.229293823E0,8.160385132E0,8.303306764E0"
"8.646468569E0,-9.749755859E-1,-1.459136963E0,8.792449951E0,8.965870522E0"
"8.650374819E0,-9.366760254E-1,-1.823059082E0,9.577743530E0,9.794594301E0"
"8.654311587E0,-8.792114258E-1,-2.091201782E0,1.036303711E1,1.060842475E1"
"8.658217837E0,-9.366760254E-1,-2.397659302E0,1.122496033E1,1.151633042E1"
"8.662124087E0,-1.051589966E0,-2.550888062E0,1.216348267E1,1.247249702E1"
"8.666030337E0,-1.262283325E0,-2.531738281E0,1.306370544E1,1.336650507E1"
"8.669936587E0,-1.607055664E0,-2.435974121E0,1.367662048E1,1.398451092E1"
"8.673842837E0,-2.124191284E0,-2.455123901E0,1.392561340E1,1.429903950E1"
"8.677749087E0,-2.373199463E0,-2.608352661E0,1.394476318E1,1.438374080E1"
"8.681655337E0,-2.315734863E0,-2.627502441E0,1.396392822E1,1.439644708E1"
"8.685592104E0,-1.932662964E0,-2.493438721E0,1.413630676E1,1.448404611E1"
"8.689498354E0,-1.760284424E0,-2.435974121E0,1.419377136E1,1.450847051E1"
"8.693404604E0,-1.626205444E0,-2.435974121E0,1.419377136E1,1.449281407E1"
"8.697310854E0,-1.549591064E0,-2.416824341E0,1.411715698E1,1.440612348E1"
"8.701217104E0,-1.472976685E0,-2.321044922E0,1.407884216E1,1.434471005E1"
"8.705123354E0,-1.472976685E0,-2.206130981E0,1.407884216E1,1.432656522E1"
"8.709029604E0,-1.415512085E0,-2.072052002E0,1.407884216E1,1.430072972E1"
"8.712966372E0,-1.223983765E0,-2.072052002E0,1.400222778E1,1.420753035E1"
"8.716872622E0,-1.319747925E0,-2.263595581E0,1.369577026E1,1.394416447E1"
"8.720778872E0,-1.434661865E0,-2.263595581E0,1.314031982E1,1.341082118E1"
"8.724685122E0,-1.319747925E0,-1.976287842E0,1.271893311E1,1.293903812E1"
"8.728591372E0,-1.281433105E0,-1.708129883E0,1.246994019E1,1.265144999E1"
"8.732497622E0,-1.530441284E0,-1.497436523E0,1.252740479E1,1.270906910E1"
"8.736403872E0,-1.645355225E0,-1.286758423E0,1.281471252E1,1.298382833E1"
"8.740310122E0,-1.607055664E0,-1.190979004E0,1.302539062E1,1.317808256E1"
"8.744246890E0,-1.587890625E0,-1.267593384E0,1.300624084E1,1.316398460E1"
"8.748153140E0,-1.396362305E0,-1.305908203E0,1.269978333E1,1.284288599E1"
"8.752059390E0,-1.377212524E0,-1.401672363E0,1.239332581E1,1.254814426E1"
"8.755965640E0,-1.549591064E0,-1.554901123E0,1.202940369E1,1.222806211E1"
"8.759871890E0,-1.319747925E0,-1.535751343E0,1.164633179E1,1.182105371E1"
"8.763778140E0,-1.013290405E0,-1.305908203E0,1.147395325E1,1.159240082E1"
"8.767684390E0,-1.185668945E0,-1.229293823E0,1.141648865E1,1.154353443E1"
"8.771621157E0,-1.281433105E0,-1.095214844E0,1.122496033E1,1.135082819E1"
"8.775527407E0,-1.147369385E0,-8.653717041E-1,1.112918091E1,1.122158600E1"
"8.779433657E0,-1.300598145E0,-8.462219238E-1,1.086103821E1,1.097131706E1"
"8.783339907E0,-1.338897705E0,-9.419860840E-1,1.040135193E1,1.052939252E1"
"8.787246157E0,-1.262283325E0,-8.845214844E-1,9.922515869E0,1.004151675E1"
"8.791152407E0,-1.070755005E0,-8.270721436E-1,9.501129150E0,9.596979720E0"
"8.795058657E0,-1.051589966E0,-7.887573242E-1,9.232986450E0,9.326093414E0"
"8.798964907E0,-9.941406250E-1,-8.270721436E-1,9.156372070E0,9.247243557E0"
"8.803115298E0,-9.175262451E-1,-8.079071045E-1,9.232986450E0,9.313571124E0"
"8.806807925E0,-7.451324463E-1,-7.696075439E-1,9.386215210E0,9.447145288E0"
"8.810714175E0,-6.110687256E-1,-7.312927246E-1,9.520278931E0,9.567857908E0"
"8.814620425E0,-8.983612061E-1,-9.228363037E-1,9.501129150E0,9.588020381E0"
"8.818526675E0,-1.089904785E0,-9.994506836E-1,9.462829590E0,9.577679153E0"
"8.822432925E0,-1.070755005E0,-8.845214844E-1,9.137207031E0,9.242155964E0"
"8.826339175E0,-1.319747925E0,-8.079071045E-1,8.696685791E0,8.833277547E0"
"8.830275942E0,-1.434661865E0,-8.270721436E-1,8.466842651E0,8.627266513E0"
"8.834182192E0,-1.530441284E0,-8.653717041E-1,8.294448853E0,8.478738142E0"
"8.838088442E0,-1.549591064E0,-8.653717041E-1,8.141220093E0,8.332440534E0"
"8.841994692E0,-1.492126465E0,-8.462219238E-1,8.102920532E0,8.282502888E0"
"8.845900942E0,-1.568740845E0,-8.845214844E-1,7.758148193E0,7.964432779E0"
"8.849807192E0,-1.587890625E0,-7.121429443E-1,7.375076294E0,7.577618000E0"
"8.853713442E0,-1.607055664E0,-5.014495850E-1,7.509155273E0,7.695550176E0"
"8.857619692E0,-1.549591064E0,-3.099212646E-1,7.987991333E0,8.142805978E0"
"8.861525942E0,-1.568740845E0,-2.524566650E-1,8.466842651E0,8.614644896E0"
"8.865462710E0,-1.702819824E0,-2.333068848E-1,8.658370972E0,8.827310765E0"
"8.869368960E0,-1.702819824E0,-2.907714844E-1,8.734985352E0,8.904162650E0"
"8.873275210E0,-1.453826904E0,-4.631500244E-1,8.830749512E0,8.961599051E0"
"8.877181460E0,-1.319747925E0,-5.397644043E-1,9.079757690E0,9.191032581E0"
"8.881087710E0,-1.492126465E0,-5.780639648E-1,9.271286011E0,9.408365619E0"
"8.884993960E0,-1.721969604E0,-5.972290039E-1,9.290435791E0,9.467526551E0"
"8.888900210E0,-1.760284424E0,-6.355285645E-1,9.098907471E0,9.289381840E0"
"8.892806460E0,-1.779434204E0,-6.929931641E-1,8.677520752E0,8.885155711E0"
"8.896987368E0,-1.664505005E0,-5.972290039E-1,8.179534912E0,8.368515446E0"
"8.900649477E0,-1.434661865E0,-4.248352051E-1,7.892227173E0,8.032807066E0"
"8.904555727E0,-1.300598145E0,-4.056854248E-1,7.853912354E0,7.971202886E0"
"8.908461977E0,-1.185668945E0,-4.440002441E-1,8.083770752E0,8.182316092E0"
"8.912368227E0,-1.147369385E0,-5.206146240E-1,8.409378052E0,8.503242635E0"
"8.916274477E0,-1.204818726E0,-6.738433838E-1,8.888214111E0,8.994776437E0"

